,Open,High,Low,Close,Volume,Dividends,Stock Splits,Volume_MA,Volume_MA_slope,Volume_trend
2021-08-19,3140.010009765625,3158.0,3097.830078125,3097.830078125,655600,0.0,0.0,680500.0,-14173.333333333372,하락
2021-08-20,3111.10009765625,3122.090087890625,3049.030029296875,3060.510009765625,672100,0.0,0.0,679006.6666666666,-1493.3333333333721,하락
2021-08-23,3086.81005859375,3111.81005859375,3064.64990234375,3090.2099609375,570400,0.0,0.0,671200.0,-7806.666666666628,하락
2021-08-24,3119.699951171875,3142.580078125,3115.22998046875,3138.300048828125,586500,0.0,0.0,672913.3333333334,1713.3333333333721,상승
2021-08-25,3148.1298828125,3161.0,3124.25,3146.81005859375,600400,0.0,0.0,669393.3333333334,-3520.0,하락
2021-08-26,3151.300048828125,3159.3701171875,3121.0400390625,3128.530029296875,727700,0.0,0.0,675773.3333333334,6380.0,상승
2021-08-27,3116.2900390625,3143.010009765625,3106.969970703125,3133.89990234375,520700,0.0,0.0,665153.3333333334,-10620.0,하락
2021-08-30,3160.8701171875,3164.8701171875,3132.77001953125,3144.18994140625,602900,0.0,0.0,642686.6666666666,-22466.666666666744,하락
2021-08-31,3144.489990234375,3199.889892578125,3130.300048828125,3199.27001953125,660500,0.0,0.0,639620.0,-3066.666666666628,하락
2021-09-01,3195.669921875,3215.1298828125,3185.800048828125,3207.02001953125,746700,0.0,0.0,640800.0,1180.0,상승
2021-09-02,3198.030029296875,3204.010009765625,3171.780029296875,3175.85009765625,753900,0.0,0.0,649946.6666666666,9146.666666666628,상승
2021-09-03,3189.7099609375,3203.080078125,3181.639892578125,3201.06005859375,638300,0.0,0.0,649660.0,-286.66666666662786,하락
2021-09-06,3196.300048828125,3206.25,3186.7900390625,3203.330078125,726200,0.0,0.0,651700.0,2040.0,상승
2021-09-07,3200.070068359375,3201.760009765625,3176.81005859375,3187.419921875,758700,0.0,0.0,656226.6666666666,4526.666666666628,상승
2021-09-08,3178.739990234375,3187.550048828125,3157.070068359375,3162.989990234375,858500,0.0,0.0,671940.0,15713.333333333372,상승
2021-09-09,3146.639892578125,3158.60009765625,3111.489990234375,3114.699951171875,927400,0.0,0.0,690060.0,18120.0,상승
2021-09-10,3121.090087890625,3131.5400390625,3103.3798828125,3125.760009765625,723100,0.0,0.0,693460.0,3400.0,상승
2021-09-13,3117.35009765625,3139.1298828125,3109.010009765625,3127.860107421875,731200,0.0,0.0,704180.0,10720.0,상승
2021-09-14,3137.320068359375,3164.31005859375,3137.320068359375,3148.830078125,712400,0.0,0.0,712573.3333333334,8393.333333333372,상승
2021-09-15,3147.2099609375,3164.010009765625,3138.800048828125,3153.39990234375,615200,0.0,0.0,713560.0,986.6666666666279,상승
2021-09-16,3165.3798828125,3167.679931640625,3126.64990234375,3130.090087890625,612000,0.0,0.0,705846.6666666666,-7713.333333333372,하락
2021-09-17,3127.75,3142.1298828125,3112.510009765625,3140.510009765625,587500,0.0,0.0,710300.0,4453.333333333372,상승
2021-09-23,3123.639892578125,3131.6298828125,3107.97998046875,3127.580078125,623000,0.0,0.0,711640.0,1340.0,상승
2021-09-24,3140.72998046875,3146.860107421875,3119.39990234375,3125.239990234375,752800,0.0,0.0,717793.3333333334,6153.333333333372,상승
2021-09-27,3121.699951171875,3146.35009765625,3119.260009765625,3133.639892578125,882600,0.0,0.0,726853.3333333334,9060.0,상승
2021-09-28,3133.39990234375,3134.4599609375,3095.719970703125,3097.919921875,894100,0.0,0.0,736200.0,9346.666666666628,상승
2021-09-29,3055.5,3069.0400390625,3030.60009765625,3060.27001953125,820700,0.0,0.0,748360.0,12160.0,상승
2021-09-30,3054.8701171875,3079.429931640625,3046.429931640625,3068.820068359375,885400,0.0,0.0,758973.3333333334,10613.333333333372,상승
2021-10-01,3056.2099609375,3062.60009765625,3015.010009765625,3019.179931640625,854800,0.0,0.0,765380.0,6406.666666666628,상승
2021-10-05,2998.169921875,2998.169921875,2940.590087890625,2962.169921875,839400,0.0,0.0,764106.6666666666,-1273.3333333333721,하락
2021-10-06,2986.06005859375,2993.469970703125,2908.300048828125,2908.31005859375,900500,0.0,0.0,762313.3333333334,-1793.3333333332557,하락
2021-10-07,2936.8701171875,2961.530029296875,2927.60009765625,2959.4599609375,594600,0.0,0.0,753746.6666666666,-8566.666666666744,하락
2021-10-08,2977.820068359375,2978.080078125,2949.010009765625,2956.300048828125,668200,0.0,0.0,749546.6666666666,-4200.0,하락
2021-10-12,2950.219970703125,2950.93994140625,2901.510009765625,2916.3798828125,659600,0.0,0.0,746026.6666666666,-3520.0,하락
2021-10-13,2913.340087890625,2953.330078125,2909.469970703125,2944.409912109375,751600,0.0,0.0,755120.0,9093.333333333372,상승
2021-10-14,2968.8701171875,2988.969970703125,2962.330078125,2988.639892578125,616600,0.0,0.0,755426.6666666666,306.66666666662786,상승
2021-10-15,3012.6201171875,3021.89990234375,2999.330078125,3015.06005859375,857300,0.0,0.0,773413.3333333334,17986.666666666744,상승
2021-10-18,3017.47998046875,3021.169921875,2990.43994140625,3006.679931640625,926000,0.0,0.0,793613.3333333334,20200.0,상승
2021-10-19,3022.22998046875,3034.530029296875,3014.18994140625,3029.0400390625,845400,0.0,0.0,799786.6666666666,6173.333333333256,상승
2021-10-20,3043.1298828125,3047.239990234375,3012.969970703125,3013.1298828125,679900,0.0,0.0,786273.3333333334,-13513.333333333256,하락
2021-10-21,3012.280029296875,3025.8798828125,3002.739990234375,3007.330078125,887000,0.0,0.0,785800.0,-473.33333333337214,하락
2021-10-22,3005.360107421875,3018.699951171875,2996.260009765625,3006.159912109375,695000,0.0,0.0,777420.0,-8380.0,하락
2021-10-25,3001.10009765625,3025.27001953125,2983.2900390625,3020.5400390625,791500,0.0,0.0,771160.0,-6260.0,하락
2021-10-26,3039.820068359375,3051.64990234375,3030.530029296875,3049.080078125,564100,0.0,0.0,751780.0,-19380.0,하락
2021-10-27,3045.830078125,3049.02001953125,3019.0,3025.489990234375,607500,0.0,0.0,736320.0,-15460.0,하락
2021-10-28,3023.169921875,3034.419921875,3009.550048828125,3009.550048828125,616900,0.0,0.0,717413.3333333334,-18906.666666666628,하락
2021-10-29,3025.669921875,3030.169921875,2965.39990234375,2970.679931640625,545300,0.0,0.0,714126.6666666666,-3286.6666666667443,하락
2021-11-01,2984.179931640625,2991.81005859375,2976.8701171875,2978.93994140625,475000,0.0,0.0,701246.6666666666,-12880.0,하락
2021-11-02,2995.580078125,3034.300048828125,2995.580078125,3013.489990234375,525400,0.0,0.0,692300.0,-8946.666666666628,하락
2021-11-03,3020.360107421875,3020.8701171875,2969.010009765625,2975.7099609375,658300,0.0,0.0,686080.0,-6220.0,하락
2021-11-04,3000.919921875,3011.56005859375,2978.070068359375,2983.219970703125,771700,0.0,0.0,696420.0,10340.0,상승
2021-11-05,3003.530029296875,3003.530029296875,2953.9599609375,2969.27001953125,687400,0.0,0.0,685093.3333333334,-11326.666666666628,하락
2021-11-08,2965.360107421875,2968.179931640625,2930.89990234375,2960.199951171875,559600,0.0,0.0,660666.6666666666,-24426.666666666744,하락
2021-11-09,2958.14990234375,2987.280029296875,2949.169921875,2962.4599609375,707800,0.0,0.0,651493.3333333334,-9173.333333333256,하락
2021-11-10,2947.4599609375,2958.610107421875,2924.360107421875,2930.169921875,567300,0.0,0.0,643986.6666666666,-7506.666666666744,하락
2021-11-11,2911.409912109375,2925.18994140625,2903.719970703125,2924.919921875,571900,0.0,0.0,622980.0,-21006.666666666628,하락
2021-11-12,2945.949951171875,2973.840087890625,2938.27001953125,2968.800048828125,665000,0.0,0.0,620980.0,-2000.0,하락
2021-11-15,2989.679931640625,3003.7099609375,2979.9599609375,2999.52001953125,638900,0.0,0.0,610806.6666666666,-10173.333333333372,하락
2021-11-16,2995.679931640625,3011.8798828125,2985.340087890625,2997.2099609375,579000,0.0,0.0,611800.0,993.3333333333721,상승
2021-11-17,3004.02001953125,3004.669921875,2957.699951171875,2962.419921875,540700,0.0,0.0,607346.6666666666,-4453.333333333372,하락
2021-11-18,2959.260009765625,2964.47998046875,2937.530029296875,2947.3798828125,541100,0.0,0.0,602293.3333333334,-5053.333333333256,하락
2021-11-19,2951.06005859375,2974.639892578125,2948.070068359375,2971.02001953125,656300,0.0,0.0,609693.3333333334,7400.0,상승
2021-11-22,2983.3798828125,3018.010009765625,2980.72998046875,3013.25,531000,0.0,0.0,613426.6666666666,3733.3333333332557,상승
2021-11-23,3013.159912109375,3016.360107421875,2992.139892578125,2997.330078125,524200,0.0,0.0,613346.6666666666,-80.0,하락
2021-11-24,3006.340087890625,3017.89990234375,2981.02001953125,2994.2900390625,556600,0.0,0.0,606566.6666666666,-6780.0,하락
2021-11-25,2996.739990234375,2996.739990234375,2973.239990234375,2980.27001953125,595400,0.0,0.0,594813.3333333334,-11753.333333333256,하락
2021-11-26,2973.0400390625,2985.77001953125,2930.31005859375,2936.43994140625,594700,0.0,0.0,588633.3333333334,-6180.0,하락
2021-11-29,2906.14990234375,2930.219970703125,2890.780029296875,2909.320068359375,841700,0.0,0.0,607440.0,18806.666666666628,상승
2021-11-30,2932.7099609375,2942.929931640625,2822.72998046875,2839.010009765625,982400,0.0,0.0,625746.6666666666,18306.666666666628,상승
2021-12-01,2860.1201171875,2905.739990234375,2837.030029296875,2899.719970703125,563100,0.0,0.0,625466.6666666666,-280.0,하락
2021-12-02,2874.639892578125,2945.27001953125,2874.639892578125,2945.27001953125,533700,0.0,0.0,622920.0,-2546.666666666628,하락
2021-12-03,2935.929931640625,2975.43994140625,2927.550048828125,2968.330078125,486100,0.0,0.0,610993.3333333334,-11926.666666666628,하락
2021-12-06,2954.820068359375,2983.5,2932.489990234375,2973.25,479400,0.0,0.0,600360.0,-10633.333333333372,하락
2021-12-07,2973.840087890625,2992.31005859375,2960.89990234375,2991.719970703125,540900,0.0,0.0,597820.0,-2540.0,하락
2021-12-08,3017.929931640625,3036.1298828125,2995.340087890625,3001.800048828125,487800,0.0,0.0,594293.3333333334,-3526.666666666628,하락
2021-12-09,3007.0,3029.570068359375,3001.550048828125,3029.570068359375,513000,0.0,0.0,592420.0,-1873.3333333333721,하락
2021-12-10,3008.699951171875,3017.639892578125,2998.2900390625,3010.22998046875,451200,0.0,0.0,578746.6666666666,-13673.333333333372,하락
2021-12-13,3019.669921875,3043.830078125,3000.510009765625,3001.659912109375,375400,0.0,0.0,568373.3333333334,-10373.333333333256,하락
2021-12-14,2983.949951171875,3001.699951171875,2976.159912109375,2987.949951171875,581200,0.0,0.0,572173.3333333334,3800.0,상승
2021-12-15,2979.830078125,2992.300048828125,2973.0,2989.389892578125,432500,0.0,0.0,563900.0,-8273.333333333372,하락
2021-12-16,3013.260009765625,3018.199951171875,2989.6298828125,3006.409912109375,402400,0.0,0.0,551033.3333333334,-12866.666666666628,하락
2021-12-17,2985.199951171875,3017.72998046875,2984.18994140625,3017.72998046875,451400,0.0,0.0,541480.0,-9553.333333333372,하락
2021-12-20,3001.330078125,3001.330078125,2962.070068359375,2963.0,377100,0.0,0.0,510506.6666666667,-30973.333333333314,하락
2021-12-21,2981.669921875,2984.56005859375,2955.89990234375,2975.030029296875,410500,0.0,0.0,472380.0,-38126.666666666686,하락
2021-12-22,2993.5,3000.7900390625,2976.64990234375,2984.47998046875,461400,0.0,0.0,465600.0,-6780.0,하락
2021-12-23,2998.02001953125,3000.699951171875,2980.909912109375,2998.169921875,483300,0.0,0.0,462240.0,-3360.0,하락
2021-12-24,3009.47998046875,3025.77001953125,3009.47998046875,3012.429931640625,537500,0.0,0.0,465666.6666666667,3426.666666666686,상승
2021-12-27,3013.93994140625,3017.31005859375,2999.300048828125,2999.550048828125,475000,0.0,0.0,465373.3333333333,-293.33333333337214,하락
2021-12-28,3006.77001953125,3020.2900390625,2991.550048828125,3020.239990234375,607000,0.0,0.0,469780.0,4406.666666666686,상승
2021-12-29,3002.89990234375,3007.719970703125,2988.669921875,2993.2900390625,545800,0.0,0.0,473646.6666666667,3866.666666666686,상승
2021-12-30,2999.75,3005.360107421875,2975.739990234375,2977.64990234375,460600,0.0,0.0,470153.3333333333,-3493.333333333372,하락
2022-01-04,2991.969970703125,2995.25,2973.080078125,2989.239990234375,621200,0.0,0.0,481486.6666666667,11333.333333333372,상승
2022-01-05,2984.050048828125,2986.199951171875,2936.72998046875,2953.969970703125,786900,0.0,0.0,508920.0,27433.333333333314,상승
2022-01-06,2925.39990234375,2952.5400390625,2915.3798828125,2920.530029296875,785500,0.0,0.0,522540.0,13620.0,상승
2022-01-07,2933.780029296875,2959.030029296875,2933.10009765625,2954.889892578125,545800,0.0,0.0,530093.3333333334,7553.333333333372,상승
2022-01-10,2947.3701171875,2951.1201171875,2910.89990234375,2926.719970703125,477000,0.0,0.0,535066.6666666666,4973.333333333256,상승
2022-01-11,2930.929931640625,2943.570068359375,2909.820068359375,2927.3798828125,565800,0.0,0.0,542693.3333333334,7626.666666666744,상승
2022-01-12,2950.780029296875,2972.580078125,2950.31005859375,2972.47998046875,519000,0.0,0.0,552153.3333333334,9460.0,상승
2022-01-13,2979.909912109375,2982.139892578125,2958.389892578125,2962.090087890625,604600,0.0,0.0,565093.3333333334,12940.0,상승
2022-01-14,2937.610107421875,2944.969970703125,2914.72998046875,2921.919921875,532300,0.0,0.0,569820.0,4726.666666666628,상승
2022-01-17,2918.550048828125,2919.669921875,2875.97998046875,2890.10009765625,592900,0.0,0.0,577126.6666666666,7306.666666666628,상승
2022-01-18,2898.97998046875,2902.7900390625,2857.260009765625,2864.239990234375,553700,0.0,0.0,578206.6666666666,1080.0,상승
2022-01-19,2840.340087890625,2871.7900390625,2832.179931640625,2842.280029296875,463400,0.0,0.0,577433.3333333334,-773.3333333332557,하락
2022-01-20,2842.280029296875,2862.699951171875,2830.969970703125,2862.679931640625,395400,0.0,0.0,563326.6666666666,-14106.666666666744,하락
2022-01-21,2837.489990234375,2847.949951171875,2817.110107421875,2834.2900390625,532500,0.0,0.0,562440.0,-886.6666666666279,하락
2022-01-24,2823.760009765625,2828.110107421875,2780.679931640625,2792.0,473600,0.0,0.0,563306.6666666666,866.6666666666279,상승
2022-01-25,2786.409912109375,2789.6201171875,2703.989990234375,2720.389892578125,639400,0.0,0.0,564520.0,1213.3333333333721,상승
2022-01-26,2729.75,2744.139892578125,2708.10009765625,2709.239990234375,471800,0.0,0.0,543513.3333333334,-21006.666666666628,하락
2022-01-27,2709.239990234375,2722.860107421875,2614.489990234375,2614.489990234375,487100,0.0,0.0,523620.0,-19893.333333333372,하락
2022-01-28,2617.8701171875,2668.590087890625,2591.530029296875,2663.340087890625,433700,0.0,0.0,516146.6666666667,-7473.333333333314,하락
2022-02-03,2706.340087890625,2735.340087890625,2702.780029296875,2707.820068359375,435300,0.0,0.0,513366.6666666667,-2780.0,하락
2022-02-04,2714.830078125,2751.800048828125,2712.8701171875,2750.260009765625,535900,0.0,0.0,511373.3333333333,-1993.3333333333721,하락
2022-02-07,2750.699951171875,2750.699951171875,2718.93994140625,2745.06005859375,417600,0.0,0.0,504613.3333333333,-6760.0,하락
2022-02-08,2767.760009765625,2779.85009765625,2726.719970703125,2746.469970703125,559600,0.0,0.0,501613.3333333333,-3000.0,하락
2022-02-09,2772.6298828125,2773.3798828125,2753.510009765625,2768.85009765625,538700,0.0,0.0,502040.0,426.66666666668607,상승
2022-02-10,2787.43994140625,2788.27001953125,2761.760009765625,2771.929931640625,509300,0.0,0.0,496466.6666666667,-5573.333333333314,하락
2022-02-11,2739.139892578125,2766.699951171875,2735.080078125,2747.7099609375,480300,0.0,0.0,491573.3333333333,-4893.333333333372,하락
2022-02-14,2715.10009765625,2724.719970703125,2688.239990234375,2704.47998046875,616000,0.0,0.0,501746.6666666667,10173.333333333372,상승
2022-02-15,2712.449951171875,2716.449951171875,2665.469970703125,2676.5400390625,588700,0.0,0.0,514633.3333333333,12886.666666666628,상승
2022-02-16,2719.610107421875,2730.429931640625,2711.340087890625,2729.679931640625,422100,0.0,0.0,507273.3333333333,-7360.0,하락
2022-02-17,2735.110107421875,2770.659912109375,2711.989990234375,2744.090087890625,611000,0.0,0.0,516433.3333333333,9160.0,상승
2022-02-18,2714.52001953125,2747.080078125,2711.8798828125,2744.52001953125,512900,0.0,0.0,508000.0,-8433.333333333314,하락
2022-02-21,2706.64990234375,2746.6201171875,2694.89990234375,2743.800048828125,495000,0.0,0.0,509546.6666666667,1546.666666666686,상승
2022-02-22,2705.080078125,2721.840087890625,2690.090087890625,2706.7900390625,648100,0.0,0.0,520280.0,10733.333333333314,상승
2022-02-23,2727.429931640625,2729.56005859375,2705.31005859375,2719.530029296875,537700,0.0,0.0,527213.3333333334,6933.333333333372,상승
2022-02-24,2689.280029296875,2694.550048828125,2642.6298828125,2648.800048828125,925900,0.0,0.0,559920.0,32706.666666666628,상승
2022-02-25,2678.469970703125,2694.81005859375,2665.9599609375,2676.760009765625,664100,0.0,0.0,568466.6666666666,8546.666666666628,상승
2022-02-28,2663.0,2699.179931640625,2658.25,2699.179931640625,613300,0.0,0.0,581513.3333333334,13046.666666666744,상승
2022-03-02,2698.31005859375,2716.4599609375,2692.239990234375,2703.52001953125,527800,0.0,0.0,579393.3333333334,-2120.0,하락
2022-03-03,2729.860107421875,2748.2099609375,2726.35009765625,2747.080078125,614300,0.0,0.0,584433.3333333334,5040.0,상승
2022-03-04,2736.580078125,2736.580078125,2702.340087890625,2713.429931640625,765300,0.0,0.0,601500.0,17066.666666666628,상승
2022-03-07,2680.169921875,2680.169921875,2644.10009765625,2651.31005859375,571300,0.0,0.0,607566.6666666666,6066.666666666628,상승
2022-03-08,2617.330078125,2647.179931640625,2605.81005859375,2622.39990234375,540100,0.0,0.0,602506.6666666666,-5060.0,하락
2022-03-10,2660.860107421875,2682.7900390625,2660.860107421875,2680.320068359375,613500,0.0,0.0,604160.0,1653.3333333333721,상승
2022-03-11,2665.949951171875,2672.6201171875,2647.280029296875,2661.280029296875,796500,0.0,0.0,629120.0,24960.0,상승
2022-03-14,2654.929931640625,2661.760009765625,2633.31005859375,2645.64990234375,635900,0.0,0.0,630780.0,1660.0,상승
2022-03-15,2630.31005859375,2641.969970703125,2615.080078125,2621.530029296875,603700,0.0,0.0,636833.3333333334,6053.333333333372,상승
2022-03-16,2649.85009765625,2659.89990234375,2630.030029296875,2659.22998046875,736000,0.0,0.0,652900.0,16066.666666666628,상승
2022-03-17,2703.27001953125,2714.0,2694.510009765625,2694.510009765625,545500,0.0,0.0,646060.0,-6840.0,하락
2022-03-18,2695.639892578125,2708.159912109375,2688.7099609375,2707.02001953125,643500,0.0,0.0,653113.3333333334,7053.333333333372,상승
2022-03-21,2717.81005859375,2717.81005859375,2683.68994140625,2686.050048828125,502000,0.0,0.0,624853.3333333334,-28260.0,하락
2022-03-22,2686.679931640625,2712.139892578125,2686.580078125,2710.0,489100,0.0,0.0,613186.6666666666,-11666.666666666744,하락
2022-03-23,2727.1201171875,2742.27001953125,2720.830078125,2735.050048828125,883000,0.0,0.0,631166.6666666666,17980.0,상승
2022-03-24,2716.25,2729.659912109375,2705.139892578125,2729.659912109375,959600,0.0,0.0,659953.3333333334,28786.666666666744,상승
2022-03-25,2740.830078125,2740.949951171875,2722.360107421875,2729.97998046875,599800,0.0,0.0,658986.6666666666,-966.6666666667443,하락
2022-03-28,2721.219970703125,2737.4599609375,2707.739990234375,2729.56005859375,768000,0.0,0.0,659166.6666666666,180.0,상승
2022-03-29,2745.6201171875,2754.179931640625,2733.219970703125,2741.070068359375,726700,0.0,0.0,669526.6666666666,10360.0,상승
2022-03-30,2758.31005859375,2760.60009765625,2740.02001953125,2746.739990234375,837800,0.0,0.0,689373.3333333334,19846.666666666744,상승
2022-03-31,2743.239990234375,2765.199951171875,2743.199951171875,2757.64990234375,1029500,0.0,0.0,717106.6666666666,27733.333333333256,상승
2022-04-01,2745.85009765625,2745.85009765625,2729.679931640625,2739.85009765625,1305000,0.0,0.0,751006.6666666666,33900.0,상승
2022-04-04,2729.860107421875,2758.3798828125,2722.449951171875,2757.89990234375,1022500,0.0,0.0,776780.0,25773.333333333372,상승
2022-04-05,2765.5,2769.179931640625,2750.5,2759.199951171875,1605600,0.0,0.0,843573.3333333334,66793.33333333337,상승
2022-04-06,2739.070068359375,2747.85009765625,2730.659912109375,2735.030029296875,1321300,0.0,0.0,882593.3333333334,39020.0,상승
2022-04-07,2714.699951171875,2718.5,2693.360107421875,2695.860107421875,998200,0.0,0.0,912773.3333333334,30180.0,상승
2022-04-08,2706.639892578125,2712.0,2685.52001953125,2700.389892578125,948000,0.0,0.0,933073.3333333334,20300.0,상승
2022-04-11,2687.5400390625,2711.02001953125,2683.9599609375,2693.10009765625,742100,0.0,0.0,949080.0,16006.666666666628,상승
2022-04-12,2674.169921875,2685.080078125,2658.39990234375,2666.760009765625,870000,0.0,0.0,974473.3333333334,25393.333333333372,상승
2022-04-13,2677.530029296875,2717.6298828125,2672.60009765625,2716.489990234375,732000,0.0,0.0,964406.6666666666,-10066.666666666744,하락
2022-04-14,2719.340087890625,2720.300048828125,2702.610107421875,2716.7099609375,664800,0.0,0.0,944753.3333333334,-19653.333333333256,하락
2022-04-15,2695.52001953125,2705.409912109375,2685.010009765625,2696.06005859375,693700,0.0,0.0,951013.3333333334,6260.0,상승
2022-04-18,2685.0400390625,2701.110107421875,2681.3701171875,2693.2099609375,1024600,0.0,0.0,968120.0,17106.666666666628,상승
2022-04-19,2707.760009765625,2723.97998046875,2705.320068359375,2718.889892578125,1256100,0.0,0.0,1003413.3333333334,35293.33333333337,상승
2022-04-20,2718.489990234375,2724.4599609375,2702.840087890625,2718.68994140625,1735700,0.0,0.0,1063273.3333333333,59859.99999999988,상승
2022-04-21,2725.7099609375,2737.5400390625,2725.0400390625,2728.2099609375,1002600,0.0,0.0,1061480.0,-1793.3333333332557,하락
2022-04-22,2704.719970703125,2708.580078125,2690.47998046875,2704.7099609375,1239400,0.0,0.0,1057106.6666666667,-4373.333333333256,하락
2022-04-25,2676.669921875,2680.35009765625,2657.0400390625,2657.1298828125,1017600,0.0,0.0,1056780.0,-326.6666666667443,하락
2022-04-26,2674.0,2678.050048828125,2663.830078125,2668.31005859375,889600,0.0,0.0,1009046.6666666666,-47733.33333333337,하락
2022-04-27,2630.580078125,2641.820068359375,2615.5,2639.06005859375,1071800,0.0,0.0,992413.3333333334,-16633.333333333256,하락
2022-04-28,2656.5400390625,2667.489990234375,2638.3701171875,2667.489990234375,898900,0.0,0.0,985793.3333333334,-6620.0,하락
2022-04-29,2669.179931640625,2696.10009765625,2664.06005859375,2695.050048828125,975000,0.0,0.0,987593.3333333334,1800.0,상승
2022-05-02,2669.2099609375,2689.909912109375,2667.85009765625,2687.449951171875,873400,0.0,0.0,996346.6666666666,8753.333333333256,상승
2022-05-03,2690.159912109375,2702.10009765625,2680.4599609375,2680.4599609375,883100,0.0,0.0,997220.0,873.3333333333721,상승
2022-05-04,2690.449951171875,2696.030029296875,2667.22998046875,2677.570068359375,1180500,0.0,0.0,1027120.0,29900.0,상승
2022-05-06,2650.889892578125,2652.510009765625,2635.969970703125,2644.510009765625,1333600,0.0,0.0,1071706.6666666667,44586.666666666744,상승
2022-05-10,2590.1298828125,2602.75,2553.010009765625,2596.56005859375,840900,0.0,0.0,1081520.0,9813.333333333256,상승
2022-05-11,2586.52001953125,2599.110107421875,2579.090087890625,2592.27001953125,679300,0.0,0.0,1058500.0,-23020.0,하락
2022-05-12,2569.5,2591.570068359375,2546.800048828125,2550.080078125,899900,0.0,0.0,1034753.3333333334,-23746.666666666628,하락
2022-05-13,2570.010009765625,2605.840087890625,2565.9599609375,2604.239990234375,788300,0.0,0.0,971593.3333333334,-63160.0,하락
2022-05-16,2624.68994140625,2629.199951171875,2593.610107421875,2596.580078125,780000,0.0,0.0,956753.3333333334,-14840.0,하락
2022-05-17,2603.580078125,2621.840087890625,2603.580078125,2620.43994140625,873000,0.0,0.0,932326.6666666666,-24426.666666666744,하락
2022-05-18,2634.75,2644.1298828125,2618.0,2625.97998046875,869300,0.0,0.0,922440.0,-9886.666666666628,하락
2022-05-19,2576.239990234375,2597.7900390625,2568.5400390625,2592.340087890625,676900,0.0,0.0,908260.0,-14180.0,하락
2022-05-20,2605.780029296875,2641.679931640625,2605.3798828125,2639.2900390625,752400,0.0,0.0,886966.6666666666,-21293.333333333372,하락
2022-05-23,2651.6298828125,2653.8701171875,2634.2900390625,2647.3798828125,641900,0.0,0.0,869833.3333333334,-17133.333333333256,하락
2022-05-24,2638.93994140625,2646.989990234375,2605.8701171875,2605.8701171875,850700,0.0,0.0,861546.6666666666,-8286.666666666744,하락
2022-05-25,2621.75,2630.169921875,2602.93994140625,2617.219970703125,710200,0.0,0.0,850666.6666666666,-10880.0,하락
2022-05-26,2616.989990234375,2641.909912109375,2602.010009765625,2612.449951171875,595300,0.0,0.0,831480.0,-19186.666666666628,하락
2022-05-27,2640.75,2644.7099609375,2631.489990234375,2638.050048828125,590500,0.0,0.0,792146.6666666666,-39333.33333333337,하락
2022-05-30,2662.31005859375,2672.739990234375,2654.179931640625,2669.659912109375,469300,0.0,0.0,734526.6666666666,-57620.0,하락
2022-05-31,2666.8798828125,2685.89990234375,2654.320068359375,2685.89990234375,670700,0.0,0.0,723180.0,-11346.666666666628,하락
2022-06-02,2670.739990234375,2674.0,2653.590087890625,2658.989990234375,524900,0.0,0.0,712886.6666666666,-10293.333333333372,하락
2022-06-03,2679.570068359375,2681.510009765625,2663.0,2670.64990234375,562200,0.0,0.0,690373.3333333334,-22513.333333333256,하락
2022-06-07,2659.27001953125,2662.0400390625,2622.780029296875,2626.340087890625,524300,0.0,0.0,672773.3333333334,-17600.0,하락
2022-06-08,2633.530029296875,2639.52001953125,2621.9599609375,2626.14990234375,576000,0.0,0.0,659173.3333333334,-13600.0,하락
2022-06-09,2618.919921875,2627.8798828125,2606.610107421875,2625.43994140625,814500,0.0,0.0,655273.3333333334,-3900.0,하락
2022-06-10,2596.3701171875,2602.800048828125,2583.739990234375,2595.8701171875,723800,0.0,0.0,645573.3333333334,-9700.0,하락
2022-06-13,2550.2099609375,2550.320068359375,2504.510009765625,2504.510009765625,659800,0.0,0.0,644433.3333333334,-1140.0,하락
2022-06-14,2472.9599609375,2503.169921875,2457.389892578125,2492.969970703125,671200,0.0,0.0,639020.0,-5413.333333333372,하락
2022-06-15,2490.010009765625,2495.5400390625,2436.0400390625,2447.3798828125,713800,0.0,0.0,643813.3333333334,4793.333333333372,상승
2022-06-16,2481.659912109375,2500.360107421875,2447.330078125,2451.409912109375,583800,0.0,0.0,626020.0,-17793.333333333372,하락
2022-06-17,2409.719970703125,2441.340087890625,2396.469970703125,2440.929931640625,634200,0.0,0.0,620953.3333333334,-5066.666666666628,하락
2022-06-20,2449.889892578125,2449.889892578125,2372.35009765625,2391.030029296875,592100,0.0,0.0,620740.0,-213.33333333337214,하락
2022-06-21,2402.989990234375,2423.47998046875,2385.60009765625,2408.929931640625,479400,0.0,0.0,613333.3333333334,-7406.666666666628,하락
2022-06-22,2417.110107421875,2418.050048828125,2342.81005859375,2342.81005859375,531800,0.0,0.0,617500.0,4166.666666666628,상승
2022-06-23,2347.840087890625,2361.22998046875,2306.47998046875,2314.320068359375,749200,0.0,0.0,622733.3333333334,5233.333333333372,상승
2022-06-24,2327.110107421875,2373.47998046875,2319.989990234375,2366.60009765625,654100,0.0,0.0,631346.6666666666,8613.333333333256,상승
2022-06-27,2383.199951171875,2418.93994140625,2365.860107421875,2401.919921875,509700,0.0,0.0,627846.6666666666,-3500.0,하락
2022-06-28,2405.199951171875,2422.10009765625,2393.9599609375,2422.090087890625,564700,0.0,0.0,630540.0,2693.333333333372,상승
2022-06-29,2387.10009765625,2393.25,2375.449951171875,2377.989990234375,422100,0.0,0.0,620280.0,-10260.0,하락
